sample	amplicon	feature	total_feature_entropy	decomp_entropy	Amp_nseg_entropy
SNU119_OVARY	amplicon11	Linear amplification_1	2.7733377138523387	0.8274275647970254	1.9459101490553135
SNU119_OVARY	amplicon2	Linear amplification_1	3.8581071584923308	1.219049828877072	2.639057329615259
SNU119_OVARY	amplicon3	Complex non-cyclic_1	5.3223884482089545	1.1176958288179892	4.204692619390966
SNU119_OVARY	amplicon4	Linear amplification_1	1.7786625666419573	0.6800502779738475	1.0986122886681098
SNU119_OVARY	amplicon5	Linear amplification_1	3.835059849370004	1.1960025197547453	2.639057329615259
SNU119_OVARY	amplicon6	Linear amplification_1	4.098874706940022	1.3908245058378124	2.70805020110221
SNU119_OVARY	amplicon7	Linear amplification_1	4.231680197190224	0.9735836591687421	3.258096538021482
SNU119_OVARY	amplicon8	Linear amplification_1	3.3634496487324252	1.1662250713962055	2.1972245773362196
SNU119_OVARY	amplicon9	Complex non-cyclic_1	5.163540517597668	1.4258708993142997	3.7376696182833684
SNU16_STOMACH	amplicon1	ecDNA_1	7.07581931614555	2.177979516194639	4.897839799950911
SNU182_LIVER	amplicon1	ecDNA_1	3.7620728286399228	0.6710303752816072	3.0910424533583156
SNU182_LIVER	amplicon10	Linear amplification_1	4.40109430149835	1.1822184766301502	3.2188758248682006
SNU182_LIVER	amplicon2	Complex non-cyclic_1	2.280965350786389	0.6715274383522888	1.6094379124341003
SNU182_LIVER	amplicon3	Linear amplification_1	1.2029649114888805	0.5098177309289353	0.6931471805599453
SNU182_LIVER	amplicon4	Linear amplification_1	2.9483840018836545	0.8689424602038186	2.0794415416798357
SNU182_LIVER	amplicon5	Linear amplification_1	5.405675906898426e-13	5.405675906898426e-13	0
SNU182_LIVER	amplicon6	ecDNA_1	2.840729963557614	0.6435053862213946	2.1972245773362196
SNU182_LIVER	amplicon7	Linear amplification_1	3.9194332451075473	1.0290614872113824	2.890371757896165
SNU182_LIVER	amplicon8	Complex non-cyclic_1	4.130250483152727	1.3576617609129455	2.772588722239781
SNU182_LIVER	amplicon9	BFB_1	2.5834405304259196	0.9740026179918193	1.6094379124341003
SNU1_STOMACH	amplicon1	Complex non-cyclic_1	3.3918896392049	1.0893045462108546	2.3025850929940455
SNU387_LIVER	amplicon1	Linear amplification_1	6.574740751828016e-13	6.574740751828016e-13	0
SNU387_LIVER	amplicon3	Complex non-cyclic_1	3.4205536512454096	0.8556042937838728	2.5649493574615367
SNU387_LIVER	amplicon4	BFB_1	5.128177571734907	1.3905079534515385	3.7376696182833684
SNU449_LIVER	amplicon1	BFB_1	3.551963162194088	1.249378069200043	2.3025850929940455
SNU475_LIVER	amplicon1	ecDNA_1	5.727438074375834	0.9738478832694695	4.7535901911063645
SUIT2_PANCREAS	amplicon1	ecDNA_1	3.3936224951467473	0.6210337729069662	2.772588722239781
SUIT2_PANCREAS	amplicon2	Linear amplification_1	3.150961149545793	0.9537365722095738	2.1972245773362196
SUIT2_PANCREAS	amplicon3	Linear amplification_1	3.0874810696974704	1.141570920642157	1.9459101490553135
SW1271_LUNG	amplicon1	Linear amplification_1	2.3014126156063437	0.6919747031722434	1.6094379124341003
SW1271_LUNG	amplicon2	Linear amplification_1	3.3934386075130925	0.9085319577250921	2.4849066497880004
SW1783_CENTRAL_NERVOUS_SYSTEM	amplicon1	ecDNA_1	3.685929467317817	0.6901971937638264	2.995732273553991
SW480_LARGE_INTESTINE	amplicon1	ecDNA_1	7.1928844922005	2.130289459173533	5.062595033026967
SW480_LARGE_INTESTINE	amplicon2	Linear amplification_1	2.9220407606814476	0.9761306116261343	1.9459101490553135
SW480_LARGE_INTESTINE	amplicon3	Complex non-cyclic_1	6.0335652816336065	2.1017396489092803	3.9318256327243257
SW480_LARGE_INTESTINE	amplicon4	Linear amplification_1	5.250244683450987e-13	5.250244683450987e-13	0
SW579_THYROID	amplicon1	Complex non-cyclic_1	6.845754971750891	2.1095565233563947	4.736198448394496
SW579_THYROID	amplicon2	Linear amplification_1	1.0459499155881786	0.35280273502823334	0.6931471805599453
SW579_THYROID	amplicon3	Linear amplification_1	2.942387178646241	0.9964770295909278	1.9459101490553135
SW579_THYROID	amplicon4	ecDNA_1	2.1723224084637867	0.5628844960296864	1.6094379124341003
SW579_THYROID	amplicon4	ecDNA_2	2.0058182343937787	0.6195238732738884	1.3862943611198906
SW900_LUNG	amplicon1	Linear amplification_1	1.377743252841726	0.6845960722817808	0.6931471805599453
SW900_LUNG	amplicon3	Linear amplification_1	2.382905719583727	0.7734678071496268	1.6094379124341003
SW900_LUNG	amplicon4	ecDNA_1	3.378013905886819	0.5448005618306029	2.833213344056216
SW900_LUNG	amplicon6	Complex non-cyclic_1	4.595656553193667	0.8820844864893588	3.713572066704308
T24_URINARY_TRACT	amplicon1	Complex non-cyclic_1	5.424004595621421	1.840485657165311	3.58351893845611
T47D_BREAST	amplicon1	Linear amplification_1	1.7736281023234057	0.6750158136552961	1.0986122886681098
T47D_BREAST	amplicon2	Linear amplification_1	0	0	0
T47D_BREAST	amplicon3	ecDNA_1	0.6914870027900488	0.6914870027900488	0
TE11_OESOPHAGUS	amplicon1	Complex non-cyclic_1	5.36575520421234	1.8104071427229271	3.5553480614894135
TE11_OESOPHAGUS	amplicon3	Linear amplification_1	0	0	0
TE11_OESOPHAGUS	amplicon4	Complex non-cyclic_1	2.080783093630834	0.47134518119673363	1.6094379124341003
TE11_OESOPHAGUS	amplicon5	ecDNA_1	1.3574261906009584	0.6642790100410132	0.6931471805599453
TE11_OESOPHAGUS	amplicon6	BFB_1	4.161890990195268	1.5228336605800084	2.639057329615259
TE1_OESOPHAGUS	amplicon1	Complex non-cyclic_1	2.60181620775298	0.9923782953188798	1.6094379124341003
TE1_OESOPHAGUS	amplicon10	Linear amplification_1	0	0	0
TE1_OESOPHAGUS	amplicon2	Linear amplification_1	1.6729540775838805	0.5743417889157708	1.0986122886681098
TE1_OESOPHAGUS	amplicon3	Linear amplification_1	1.7658444995069813	0.6672322108388715	1.0986122886681098
TE1_OESOPHAGUS	amplicon4	Linear amplification_1	2.760401796089347	0.9686423268612923	1.791759469228055
TE1_OESOPHAGUS	amplicon5	ecDNA_1	5.516741839289261	1.4562988287428418	4.060443010546419
TE1_OESOPHAGUS	amplicon6	Linear amplification_1	0	0	0
TE1_OESOPHAGUS	amplicon8	Linear amplification_1	0	0	0
TE1_OESOPHAGUS	amplicon9	Linear amplification_1	3.8364796224750473	1.128429421372837	2.70805020110221
TE5_OESOPHAGUS	amplicon1	ecDNA_1	1.3834115078113092	0.6902643272513638	0.6931471805599453
TE5_OESOPHAGUS	amplicon1	ecDNA_2	2.078986012379149	0.692691651259258	1.3862943611198906
TE5_OESOPHAGUS	amplicon1	ecDNA_3	3.401016363975364	0.6929661628731537	2.70805020110221
TE5_OESOPHAGUS	amplicon2	Complex non-cyclic_1	4.631697585807069	1.165961683007342	3.4657359027997265
TE5_OESOPHAGUS	amplicon3	Linear amplification_1	1.7109817278099844	0.3246873666900938	1.3862943611198906
TE5_OESOPHAGUS	amplicon4	Linear amplification_1	0	0	0
TE5_OESOPHAGUS	amplicon5	Linear amplification_1	1.5607692947914338	0.462157006123324	1.0986122886681098
TE5_OESOPHAGUS	amplicon6	Linear amplification_1	1.381839919673817	0.6886927391138715	0.6931471805599453
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon1	ecDNA_1	4.377167158693975	1.2861247053356601	3.0910424533583156
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon1	ecDNA_2	1.3490937522968838	0.6559465717369384	0.6931471805599453
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon1	Complex non-cyclic_1	2.9929893816827176	1.047079232627404	1.9459101490553135
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon2	Linear amplification_1	3.9272762163000534	1.4423695665120528	2.4849066497880004
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon3	ecDNA_1	1.7775944755642465	0.6789821868961368	1.0986122886681098
U251MG_CENTRAL_NERVOUS_SYSTEM	amplicon4	ecDNA_1	2.25918119785401	0.6497432854199098	1.6094379124341003
U2OS_BONE	amplicon2	BFB_1	3.224130622177289	0.8262353493789181	2.3978952727983707
U2OS_BONE	amplicon3	Linear amplification_1	8.948397578478362e-14	8.948397578478362e-14	0
UACC257_SKIN	amplicon1	Complex non-cyclic_1	3.2216464659215847	1.1422049242417491	2.0794415416798357
UACC257_SKIN	amplicon2	Linear amplification_1	2.593409652255252	0.9839717398211518	1.6094379124341003
UACC812_BREAST	amplicon1	ecDNA_1	3.4900936216017016	0.6568802775454852	2.833213344056216
UACC812_BREAST	amplicon1	ecDNA_2	1.26766289632867	0.5745157157687247	0.6931471805599453
UACC812_BREAST	amplicon1	ecDNA_3	7.37614914211587	1.982521595763508	5.393627546352362
UACC812_BREAST	amplicon2	Linear amplification_1	0	0	0
UACC812_BREAST	amplicon3	ecDNA_1	3.3554528296768513	0.5828641074370702	2.772588722239781
UACC812_BREAST	amplicon4	Linear amplification_1	1.6881397785379044	0.5895274898697946	1.0986122886681098
UACC893_BREAST	amplicon1	Linear amplification_1	2.8714678864208265	0.9255577373655131	1.9459101490553135
UACC893_BREAST	amplicon10	Complex non-cyclic_1	4.187368313115062	0.7533811086299158	3.4339872044851463
UACC893_BREAST	amplicon2	Linear amplification_1	2.330753602166296	0.3848434531109828	1.9459101490553135
UACC893_BREAST	amplicon4	Complex non-cyclic_1	3.744880946766918	0.854509188870753	2.890371757896165
UACC893_BREAST	amplicon6	ecDNA_1	3.9850068340692344	0.8069530037212884	3.1780538303479458
UACC893_BREAST	amplicon7	Linear amplification_1	2.7644616919850677	0.9727022227570129	1.791759469228055
UACC893_BREAST	amplicon8	Complex non-cyclic_1	4.525210910646593	1.1930064004713894	3.332204510175204
UACC893_BREAST	amplicon9	ecDNA_1	3.710828694823544	0.6197862414652284	3.0910424533583156
VMCUB1_URINARY_TRACT	amplicon1	Complex non-cyclic_1	3.3613036338238906	1.058718540829845	2.3025850929940455
VMCUB1_URINARY_TRACT	amplicon2	Complex non-cyclic_1	3.4666787232401814	1.0687834504418108	2.3978952727983707
VMCUB1_URINARY_TRACT	amplicon3	Complex non-cyclic_1	6.028182212905996	1.8086745077298896	4.219507705176107
VMCUB1_URINARY_TRACT	amplicon4	Complex non-cyclic_1	3.5203285440711363	1.3231039667349167	2.1972245773362196
VMCUB1_URINARY_TRACT	amplicon5	Linear amplification_1	2.0667932524373764	0.6804988913174856	1.3862943611198906
ZR751_BREAST	amplicon1	Complex non-cyclic_1	5.105811715910692	1.3446116002171298	3.7612001156935624
ZR751_BREAST	amplicon2	ecDNA_1	3.086304181402892	0.6013975316148914	2.4849066497880004
ZR751_BREAST	amplicon3	Linear amplification_1	2.026714793716785	0.6404204325968941	1.3862943611198906
ZR751_BREAST	amplicon4	Linear amplification_1	1.3000358991811516	0.6068887186212064	0.6931471805599453
ZR751_BREAST	amplicon5	Linear amplification_1	1.295506935455402	0.6023597548954567	0.6931471805599453
