feature_ID	captured_region_size_bp	median_feature_CN	max_feature_CN	borderline_flag
TE1_OESOPHAGUS_amplicon5_ecDNA_1	6089983	14.35717080461772	18.54669429053556	None
TE1_OESOPHAGUS_amplicon6_Linear amplification_1	59991	5.956727453507809	5.956727453507809	None
TE1_OESOPHAGUS_amplicon8_Linear amplification_1	4469993	5.521196046245822	5.521196046245822	None
TE1_OESOPHAGUS_amplicon9_Linear amplification_1	2235173	6.631980190282895	10.013647369906947	None
TE5_OESOPHAGUS_amplicon1_ecDNA_1	12205	9.507635606073148	9.691103105986706	None
TE5_OESOPHAGUS_amplicon1_ecDNA_2	86582	9.534522272568523	13.409179058892553	None
TE5_OESOPHAGUS_amplicon1_ecDNA_3	626057	6.788393174672689	8.334752013266323	None
TE5_OESOPHAGUS_amplicon2_Complex non-cyclic_1	10894225	4.763044088570398	8.868403615603288	None
TE5_OESOPHAGUS_amplicon3_Linear amplification_1	1950075	5.563573966775633	5.563573966775639	None
TE5_OESOPHAGUS_amplicon4_Linear amplification_1	455018	4.683021537325742	4.683021537325742	LowCN
TE5_OESOPHAGUS_amplicon5_Linear amplification_1	225253	4.136008998283231	9.899967168564134	None
TE5_OESOPHAGUS_amplicon6_Linear amplification_1	54811	5.100062511428762	5.100062511428762	None
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_amplicon1_ecDNA_1	1403713	30.06441068458484	42.8270312898134	None
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_amplicon1_ecDNA_2	207933	9.762587956497109	9.762587956497109	None
U251MG_CENTRAL_NERVOUS_SYSTEM_amplicon1_Complex non-cyclic_1	196387	4.703152598387325	4.703152598387325	LowCN
U251MG_CENTRAL_NERVOUS_SYSTEM_amplicon2_Linear amplification_1	2697527	9.085325186778674	11.69864231220906	None
U251MG_CENTRAL_NERVOUS_SYSTEM_amplicon3_ecDNA_1	949157	7.880941117722226	7.985156309837046	LowCN
U251MG_CENTRAL_NERVOUS_SYSTEM_amplicon4_ecDNA_1	70005	4.923871023229764	4.923871023229764	LowCN
U2OS_BONE_amplicon2_BFB_1	1990526	7.479163258900397	7.758418369750332	LowCN
U2OS_BONE_amplicon3_Linear amplification_1	140000	6.548668877430586	6.548668877430586	None
UACC257_SKIN_amplicon1_Complex non-cyclic_1	148853	5.109422888608138	5.109422888608138	None
UACC257_SKIN_amplicon2_Linear amplification_1	2789	5.4970891030476325	5.4970891030476325	None
UACC812_BREAST_amplicon1_ecDNA_1	996628	8.42070095319184	13.566665886082056	None
UACC812_BREAST_amplicon1_ecDNA_2	10671	4.68228161975899	4.68228161975899	LowCN
UACC812_BREAST_amplicon1_ecDNA_3	15007037	9.618005811298236	35.31533960790817	None
UACC812_BREAST_amplicon2_Linear amplification_1	210005	5.827379570415152	5.827379570415152	None
UACC812_BREAST_amplicon3_ecDNA_1	390813	5.042567964961934	9.392892732652664	None
UACC812_BREAST_amplicon4_Linear amplification_1	195013	6.368593808197125	6.368593808197126	None
UACC893_BREAST_amplicon10_Complex non-cyclic_1	3512180	4.129761972326755	6.246197492183132	None
UACC893_BREAST_amplicon1_Linear amplification_1	743922	5.751869207411418	7.6602749296589145	None
UACC893_BREAST_amplicon2_Linear amplification_1	3113042	5.034998212787035	9.454572209347672	None
UACC893_BREAST_amplicon4_Complex non-cyclic_1	4958392	5.054494027132716	6.218777765453362	None
UACC893_BREAST_amplicon6_ecDNA_1	1207392	44.106905994536426	56.898699730948	None
UACC893_BREAST_amplicon7_Linear amplification_1	4612752	4.7553060104810045	4.7553060104810045	LowCN
UACC893_BREAST_amplicon8_Complex non-cyclic_1	10783654	5.435821541212902	6.525236974738934	None
UACC893_BREAST_amplicon9_ecDNA_1	8775212	8.027536711628693	9.565373368415148	None
VMCUB1_URINARY_TRACT_amplicon1_Complex non-cyclic_1	225261	6.039249936805599	6.039249936805599	None
VMCUB1_URINARY_TRACT_amplicon2_Complex non-cyclic_1	919504	5.913282231746695	5.913282231746695	None
VMCUB1_URINARY_TRACT_amplicon3_Complex non-cyclic_1	4336272	6.343954169102778	7.616460964960059	None
VMCUB1_URINARY_TRACT_amplicon4_Complex non-cyclic_1	223303	5.746610406781403	7.619556887523643	None
VMCUB1_URINARY_TRACT_amplicon5_Linear amplification_1	627057	4.497385376782374	5.005657987187455	None
ZR751_BREAST_amplicon1_Complex non-cyclic_1	1354137	5.074820097322258	19.348338160690695	None
ZR751_BREAST_amplicon2_ecDNA_1	3133953	5.416467504078515	6.803091847084246	LowCN
ZR751_BREAST_amplicon3_Linear amplification_1	1005509	5.9918876946044515	6.154444932242696	None
ZR751_BREAST_amplicon4_Linear amplification_1	64534	6.050431490089556	6.050431490089556	None
ZR751_BREAST_amplicon5_Linear amplification_1	271284	6.132613444197959	6.132613444197959	None
